Date,구장,원정팀,원정팀점수,홈팀점수,홈팀,원정팀결과,홈팀결과,비고
2017-08-25 18:30,사직,LG,2,8,롯데,패,승,정규시즌
2017-08-26 18:00,사직,넥센,1,6,롯데,패,승,정규시즌
2017-08-27 18:00,사직,넥센,9,8,롯데,승,패,정규시즌
2017-08-29 18:30,잠실,롯데,5,7,두산,패,승,정규시즌
2017-08-30 18:30,잠실,롯데,5,2,두산,승,패,정규시즌
2017-08-31 18:30,사직,NC,5,8,롯데,패,승,정규시즌
2017-09-01 18:30,사직,NC,1,6,롯데,패,승,정규시즌
2017-09-02 17:00,사직,한화,0,9,롯데,패,승,정규시즌
2017-09-03 14:00,사직,한화,2,7,롯데,패,승,정규시즌
2017-09-05 18:30,문학,롯데,2,6,SK,패,승,정규시즌
2017-09-07 18:30,사직,삼성,6,5,롯데,승,패,정규시즌
2017-09-08 18:30,사직,삼성,5,6,롯데,패,승,정규시즌
2017-09-09 17:00,수원,롯데,2,3,KT,패,승,정규시즌
2017-09-10 14:00,수원,롯데,7,5,KT,승,패,정규시즌
2017-09-12 18:30,잠실,롯데,2,1,LG,승,패,정규시즌
2017-09-13 18:30,잠실,롯데,1,3,LG,패,승,정규시즌
2017-09-14 18:30,사직,기아,11,2,롯데,승,패,정규시즌
2017-09-15 18:30,사직,기아,3,4,롯데,패,승,정규시즌
2017-09-16 17:00,사직,SK,1,6,롯데,패,승,정규시즌
2017-09-17 14:00,사직,SK,5,9,롯데,패,승,정규시즌
2017-09-19 18:30,사직,두산,8,3,롯데,승,패,정규시즌
2017-09-22 18:30,대전,롯데,2,0,한화,승,패,정규시즌
2017-09-23 17:00,사직,넥센,2,7,롯데,패,승,정규시즌
2017-09-26 18:30,사직,한화,8,11,롯데,패,승,정규시즌
2017-09-29 18:30,문학,롯데,7,2,SK,승,패,정규시즌
2017-10-03 15:00,사직,LG,2,4,롯데,패,승,정규시즌
2017-10-08 14:00,사직,NC,9,2,롯데,승,패,준플레이오프
2017-10-09 14:00,사직,NC,0,1,롯데,패,승,준플레이오프
2017-10-11 18:30,마산,롯데,6,13,NC,패,승,준플레이오프
2017-10-13 18:30,마산,롯데,7,1,NC,승,패,준플레이오프
2017-10-15 14:00,사직,NC,9,0,롯데,승,패,준플레이오프
2018-03-13 13:00,사직,LG,4,3,롯데,승,패,시범경기
2018-03-14 13:00,사직,LG,4,2,롯데,승,패,시범경기
2018-03-16 13:00,사직,두산,5,9,롯데,패,승,시범경기
2018-03-17 13:00,수원,롯데,17,10,KT,승,패,시범경기
2018-03-18 13:00,수원,롯데,3,4,KT,패,승,시범경기
2018-03-24 14:00,문학,롯데,5,6,SK,패,승,정규시즌
2018-03-25 14:00,문학,롯데,0,5,SK,패,승,정규시즌
2018-03-27 18:30,잠실,롯데,0,5,두산,패,승,정규시즌
2018-03-28 18:30,잠실,롯데,5,6,두산,패,승,정규시즌
2018-03-29 18:30,잠실,롯데,1,4,두산,패,승,정규시즌
2018-03-30 18:30,사직,NC,7,5,롯데,승,패,정규시즌
2018-03-31 17:00,사직,NC,10,5,롯데,승,패,정규시즌
2018-04-01 14:00,사직,NC,2,3,롯데,패,승,정규시즌
2018-04-03 18:30,대전,롯데,11,17,한화,패,승,정규시즌
2018-04-04 18:30,대전,롯데,6,7,한화,패,승,정규시즌
2018-04-06 18:30,사직,LG,14,6,롯데,승,패,정규시즌
2018-04-07 17:00,사직,LG,2,7,롯데,패,승,정규시즌
2018-04-08 14:00,사직,LG,4,2,롯데,승,패,정규시즌
2018-04-10 18:30,울산,넥센,3,4,롯데,패,승,정규시즌
2018-04-11 18:30,울산,넥센,0,12,롯데,패,승,정규시즌
2018-04-12 18:30,울산,넥센,5,3,롯데,승,패,정규시즌
2018-04-13 18:30,광주,롯데,8,4,기아,승,패,정규시즌
2018-04-17 18:30,사직,삼성,11,6,롯데,승,패,정규시즌
2018-04-18 18:30,사직,삼성,7,9,롯데,패,승,정규시즌
2018-04-19 18:30,사직,삼성,6,0,롯데,승,패,정규시즌
2018-04-20 18:30,사직,SK,5,10,롯데,패,승,정규시즌
2018-04-21 17:00,사직,SK,3,4,롯데,패,승,정규시즌
2018-04-22 14:00,사직,SK,10,4,롯데,승,패,정규시즌
2018-04-24 18:30,수원,롯데,14,8,KT,승,패,정규시즌
2018-04-25 18:30,수원,롯데,5,4,KT,승,패,정규시즌
2018-04-26 18:30,수원,롯데,2,5,KT,패,승,정규시즌
2018-04-27 18:30,사직,한화,3,5,롯데,패,승,정규시즌
2018-04-28 17:00,사직,한화,4,2,롯데,승,패,정규시즌
2018-04-29 14:00,사직,한화,3,4,롯데,패,승,정규시즌
2018-05-01 18:30,사직,기아,0,4,롯데,패,승,정규시즌
2018-05-02 18:30,사직,기아,12,6,롯데,승,패,정규시즌
2018-05-03 18:30,사직,기아,4,5,롯데,패,승,정규시즌
2018-05-04 18:30,문학,롯데,4,5,SK,패,승,정규시즌
2018-05-05 14:00,문학,롯데,8,1,SK,승,패,정규시즌
2018-05-08 18:30,잠실,롯데,4,2,LG,승,패,정규시즌
2018-05-09 18:30,잠실,롯데,2,3,LG,패,승,정규시즌
2018-05-10 18:30,잠실,롯데,7,2,LG,승,패,정규시즌
2018-05-11 18:30,사직,KT,2,6,롯데,패,승,정규시즌
2018-05-13 14:00,사직,KT,1,3,롯데,패,승,정규시즌
2018-05-15 18:30,마산,롯데,5,3,NC,승,패,정규시즌
2018-05-17 18:30,마산,롯데,7,0,NC,승,패,정규시즌
2018-05-18 18:30,사직,두산,7,1,롯데,승,패,정규시즌
2018-05-19 17:00,사직,두산,2,15,롯데,패,승,정규시즌
2018-05-20 14:00,사직,두산,7,6,롯데,승,패,정규시즌
2018-05-22 14:00,대구,롯데,4,10,삼성,패,승,정규시즌
2018-05-23 18:30,대구,롯데,4,6,삼성,패,승,정규시즌
2018-05-24 18:30,대구,롯데,2,9,삼성,패,승,정규시즌
2018-05-25 18:30,고척,롯데,2,13,넥센,패,승,정규시즌
2018-05-26 17:00,고척,롯데,2,3,넥센,패,승,정규시즌
2018-05-27 14:00,고척,롯데,6,4,넥센,승,패,정규시즌
2018-05-29 18:30,사직,LG,5,3,롯데,승,패,정규시즌
2018-05-30 18:30,사직,LG,15,5,롯데,승,패,정규시즌
2018-05-31 18:30,사직,LG,11,10,롯데,승,패,정규시즌
2018-06-01 18:30,사직,한화,13,6,롯데,승,패,정규시즌
2018-06-02 17:00,사직,한화,3,2,롯데,승,패,정규시즌
2018-06-03 17:00,사직,한화,0,6,롯데,패,승,정규시즌
2018-06-05 18:30,마산,롯데,12,6,NC,승,패,정규시즌
2018-06-06 17:00,마산,롯데,10,5,NC,승,패,정규시즌
2018-06-07 18:30,마산,롯데,4,5,NC,패,승,정규시즌
2018-06-08 18:30,사직,기아,6,9,롯데,패,승,정규시즌
2018-06-09 17:00,사직,기아,7,5,롯데,승,패,정규시즌
2018-06-12 18:30,사직,삼성,4,2,롯데,승,패,정규시즌
2018-06-13 18:30,사직,삼성,9,10,롯데,패,승,정규시즌
2018-06-14 18:30,사직,삼성,11,9,롯데,승,패,정규시즌
2018-06-15 18:30,문학,롯데,14,6,SK,승,패,정규시즌
2018-06-16 17:00,문학,롯데,9,3,SK,승,패,정규시즌
2018-06-17 17:00,문학,롯데,13,7,SK,승,패,정규시즌
2018-06-19 18:30,수원,롯데,9,7,KT,승,패,정규시즌
2018-06-20 18:30,수원,롯데,11,4,KT,승,패,정규시즌
2018-06-21 18:30,수원,롯데,5,5,KT,무,무,정규시즌
2018-06-22 18:30,잠실,롯데,1,2,LG,패,승,정규시즌
2018-06-23 17:00,잠실,롯데,8,18,LG,패,승,정규시즌
2018-06-24 17:00,잠실,롯데,2,2,LG,무,무,정규시즌
2018-06-26 18:30,사직,넥센,9,3,롯데,승,패,정규시즌
2018-06-27 18:30,사직,넥센,8,9,롯데,패,승,정규시즌
2018-06-28 18:30,사직,넥센,6,8,롯데,패,승,정규시즌
2018-06-29 18:30,대전,롯데,2,5,한화,패,승,정규시즌
2018-06-30 17:00,대전,롯데,5,6,한화,패,승,정규시즌
2018-07-04 18:30,사직,두산,7,4,롯데,승,패,정규시즌
2018-07-05 18:30,사직,두산,9,2,롯데,승,패,정규시즌
2018-07-06 18:30,사직,KT,9,11,롯데,패,승,정규시즌
2018-07-07 18:00,사직,KT,9,1,롯데,승,패,정규시즌
2018-07-08 18:00,사직,KT,5,10,롯데,패,승,정규시즌
2018-07-10 18:30,포항,롯데,3,6,삼성,패,승,정규시즌
2018-07-11 18:30,포항,롯데,2,4,삼성,패,승,정규시즌
2018-07-12 18:30,포항,롯데,4,8,삼성,패,승,정규시즌
2018-07-17 18:30,잠실,롯데,12,6,두산,승,패,정규시즌
2018-07-18 18:30,잠실,롯데,4,5,두산,패,승,정규시즌
2018-07-19 18:30,잠실,롯데,1,7,두산,패,승,정규시즌
2018-07-20 18:30,사직,SK,6,2,롯데,승,패,정규시즌
2018-07-21 18:00,사직,SK,4,3,롯데,승,패,정규시즌
2018-07-22 18:00,사직,SK,4,12,롯데,패,승,정규시즌
2018-07-24 18:30,사직,NC,3,2,롯데,승,패,정규시즌
2018-07-25 18:30,사직,NC,9,6,롯데,승,패,정규시즌
2018-07-26 18:30,사직,NC,1,13,롯데,패,승,정규시즌
2018-07-27 18:30,고척,롯데,9,2,넥센,승,패,정규시즌
2018-07-28 18:00,고척,롯데,11,7,넥센,승,패,정규시즌
2018-07-29 18:00,고척,롯데,4,3,넥센,승,패,정규시즌
2018-07-31 18:30,광주,롯데,1,4,기아,패,승,정규시즌
2018-08-01 18:30,광주,롯데,1,8,기아,패,승,정규시즌
2018-08-02 18:30,광주,롯데,9,6,기아,승,패,정규시즌
2018-08-04 18:00,사직,삼성,4,5,롯데,패,승,정규시즌
2018-08-05 18:00,사직,삼성,8,2,롯데,승,패,정규시즌
2018-08-07 18:30,울산,LG,3,4,롯데,패,승,정규시즌
2018-08-08 18:30,울산,LG,1,2,롯데,패,승,정규시즌
2018-08-09 18:30,광주,롯데,11,4,기아,승,패,정규시즌
2018-08-11 18:00,잠실,롯데,2,5,두산,패,승,정규시즌
2018-08-12 18:00,잠실,롯데,12,11,두산,승,패,정규시즌
2018-08-14 18:30,사직,한화,4,9,롯데,패,승,정규시즌
2018-08-16 18:30,사직,기아,6,8,롯데,패,승,정규시즌
2018-09-04 18:30,대전,롯데,4,6,한화,패,승,정규시즌
2018-09-05 18:30,대전,롯데,5,11,한화,패,승,정규시즌
2018-09-06 18:30,울산,SK,0,10,롯데,패,승,정규시즌
2018-09-07 18:30,울산,SK,3,0,롯데,승,패,정규시즌
2018-09-08 17:00,마산,롯데,1,7,NC,패,승,정규시즌
2018-09-09 14:00,마산,롯데,3,11,NC,패,승,정규시즌
2018-09-11 18:30,사직,두산,17,4,롯데,승,패,정규시즌
2018-09-12 18:30,사직,두산,13,9,롯데,승,패,정규시즌
2018-09-14 18:30,사직,기아,9,5,롯데,승,패,정규시즌
2018-09-15 17:00,사직,넥센,6,5,롯데,승,패,정규시즌
2018-09-16 14:00,사직,넥센,2,0,롯데,승,패,정규시즌
2018-09-18 18:30,잠실,롯데,4,1,LG,승,패,정규시즌
2018-09-19 18:30,잠실,롯데,15,11,LG,승,패,정규시즌
2018-09-20 18:30,사직,KT,10,11,롯데,패,승,정규시즌
2018-09-22 17:00,대구,롯데,5,2,삼성,승,패,정규시즌
2018-09-23 14:00,대구,롯데,2,5,삼성,패,승,정규시즌
2018-09-25 14:00,사직,NC,7,8,롯데,패,승,정규시즌
2018-09-26 14:00,사직,NC,7,10,롯데,패,승,정규시즌
2018-09-27 18:30,고척,롯데,8,6,넥센,승,패,정규시즌
2018-09-28 18:30,고척,롯데,8,9,넥센,패,승,정규시즌
2018-09-29 17:00,수원,롯데,8,3,KT,승,패,정규시즌
2018-09-30 14:00,수원,롯데,8,7,KT,승,패,정규시즌
2018-10-02 18:30,문학,롯데,8,6,SK,승,패,정규시즌
2018-10-03 14:00,대전,롯데,6,7,한화,패,승,정규시즌
2018-10-04 18:30,대전,롯데,7,2,한화,승,패,정규시즌
2018-10-06 17:00,사직,한화,5,8,롯데,패,승,정규시즌
2018-10-07 14:00,마산,롯데,8,2,NC,승,패,정규시즌
2018-10-09 14:00,사직,기아,10,11,롯데,패,승,정규시즌
2018-10-10 15:00,사직,KT,10,1,롯데,승,패,정규시즌
2018-10-10 18:22,사직,KT,7,0,롯데,승,패,정규시즌
2018-10-11 18:30,광주,롯데,4,0,기아,승,패,정규시즌
2018-10-12 18:30,광주,롯데,4,6,기아,패,승,정규시즌
2018-10-13 17:00,광주,롯데,5,1,기아,승,패,정규시즌
2018-10-14 14:00,사직,두산,5,1,롯데,승,패,정규시즌
